molecule_id,smiles,gap
6843,CCCCCCCCCCCCCCCCCC1=NCCN1CCO,
6844,Cc1cc2ccccc2[nH]1,
6845,Cc1nc2ccccc2o1,
6846,Nc1nc2ccc(Cl)cc2s1,
6847,Cc1ccc2sc(C)nc2c1,
6848,CC(C)N(Sc1nc2ccccc2s1)C(C)C,
6849,CCN(CC)C(=S)Sc1nc2ccccc2s1,
6850,CC(C)(C)NSc1nc2ccccc2s1,
6851,c1ccc2sc(SSN3CCOCC3)nc2c1,
6852,c1ccc2sc(SNC3CCCCC3)nc2c1,
6853,CCCCCCCCC=CCCCCCCCC1=NCCN1CCO,
6854,C=CC(=O)OCC1CC2C=CC1C2,
6855,Cc1ccccc1Br,
6856,Cc1ccccc1C,
6857,Cc1ccccc1Cl,
6858,Clc1ccccc1Cl,
6859,Nc1ccccc1Cl,
6860,Cc1ccccc1F,
6861,Cc1ccccc1N,
6862,Nc1ccccc1N,
6863,Oc1ccccc1Br,
6864,Oc1ccccc1Cl,
6865,ClC1OCCOC1Cl,
6866,Cc1ccc(C)c(C)c1,
6867,Cc1ccc(N)cc1C,
6868,Cc1ccc(O)cc1C,
6869,Cc1ccc(N)c(C)c1,
6870,Cc1cc(Cl)ccc1N,
6871,Cc1cc(N)ccc1N,
6872,Cc1cc(O)ccc1O,
6873,Cc1ccc(Cl)cc1Cl,
6874,Cc1ccc(N)cc1Cl,
6875,Cc1ccc(Cl)c(Cl)c1,
6876,Nc1ccc(Cl)c(Cl)c1,
6877,Oc1ccc(Cl)c(Cl)c1,
6878,Cc1ccc(C)c(N)c1,
6879,Cc1ccc(Cl)cc1N,
6880,Cc1ccc(N)cc1N,
6881,Nc1cc(Cl)ccc1Cl,
6882,Nc1ccc(Cl)cc1N,
6883,Cc1ccc(O)c(N)c1,
6884,Nc1cc(Cl)ccc1O,
6885,Nc1ccc(O)c(N)c1,
6886,Cc1ccc(C)c(O)c1,
6887,CCOC(=O)C(=O)OCC,
6888,Cc1cc(C)c(C)cc1C,
6889,Clc1cc(Cl)c(Cl)cc1Cl,
6890,Oc1cc(Cl)c(Cl)cc1Cl,
6891,CC1OC(=O)C(C)OC1=O,
6892,C=CCOC(=O)C(=C)C,
6893,CC1OC1C1CCC2(C)OC2C1,
6894,c1ccc(C2CO2)cc1,
6895,C[CH2][Al]([Cl])[CH2]C,
6896,[AlH2][Cl],
6897,BrCC(Br)CBr,
6898,ClCC(Br)CBr,
6899,OCC(Br)CBr,
6900,CCC(C)CC,
6901,CCC(C)CN,
6902,CCC(C)C=O,
6903,ClCC(Cl)CCl,
6904,ClC=C(Cl)CCl,
6905,OC(CBr)CBr,
6906,CCC(=O)CC,
6907,OC(CCl)CCl,
6908,OCC(O)CCl,
6909,OCC(O)CS,
6910,CCC(C)=NO,
6911,CNC(=O)NC,
6912,C=CC(=O)OC,
6913,COC(=O)CCl,
6914,CC1CCCC1,
6915,ClC1C=CCC1,
6916,OC1CCCC1,
6917,Clc1cccs1,
6918,CC1CCCO1,
6919,O=C1CCCO1,
6920,O=C1OCCO1,
6921,Cn1cccc1,
6922,CC(OP(C)(=O)F)C(C)(C)C,
6923,Cc1cc(Sc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,
6924,Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,
6925,CCc1ccc(O)c(C(C)(C)C)c1,
6926,O=[N+]([O-])c1ccc(Cl)c(S(=O)(=O)O)c1,
6927,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,
6928,CC(C)N(CCCl)C(C)C,
6929,CC(C)N(CCO)C(C)C,
6930,O=C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,
6931,CCC(Cc1c(I)cc(I)c(O)c1I)C(=O)O,
6932,O=C(O)c1cc([N+](=O)[O-])ccc1O,
6933,Cc1ccc(C(=O)O)cc1[N+](=O)[O-],
6934,O=C(O)c1ccc(Cl)c([N+](=O)[O-])c1,
6935,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],
6936,O=C(O)c1cc(S(=O)(=O)O)ccc1O,
6937,O=[N+]([O-])c1cc(S(=O)(=O)Cl)ccc1Cl,
6938,NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,
6939,CC(C)=CC1C(C(=O)OC2CC(=O)C(C3C=CCC3)=C2C)C1(C)C,
6940,O=S(=O)(Oc1ccc(Cl)cc1Cl)c1ccccc1,
6941,CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,
6942,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,
6943,O=C(C(Cl)Cl)N(CCO)Cc1ccc(Cl)cc1Cl,
6944,COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],
6945,CCC(=O)C(=O)Nc1ccc(C)cc1C,
6946,Cc1ccccc1/N=C(\N)Nc1ccccc1C,
6947,CCOC(=O)C1C(C=C(C)C)C1(C)C,
6948,C=C(C)C1CC=C(C)C(OC(C)=O)C1,
6949,C=C(C)C1CC=C(C)C(OC(=O)CC)C1,
6950,COc1cc([N+](=O)[O-])ccc1N,
6951,CC=Cc1ccc(O)c(OC)c1,
6952,O=P(O)(O)OC[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]1O,
6953,Cc1cc(/N=N/c2ccccc2C)ccc1N,
6954,CCCC(C)C(=O)O,
6955,CCOC(=O)C(C)C,
6956,C=C(C)C(=O)OCC,
6957,CCOC(=O)C(C)O,
6958,CC(=O)NC(C)C(=O)O,
6959,CC(C)C(=O)OC(=O)C(C)C,
6960,CN(C)C(=S)SC(=S)N(C)C,
6961,CCCCCCCCCCCC(=O)N(C)CC(=O)O,
6962,CCCCCCCCC=CCCCCCCCC(=O)N(C)CCS(=O)(=O)O,
6963,CC(CCN(C)C)N(C)C,
6964,CC(C)COC(=O)C(C)C,
6965,C=C(C)C(=O)OCC(C)C,
6966,CCCCOC(=O)C(C)C,
6967,C=C(C)C(=O)OCCCC,
6968,C=C(C)C(=O)OCCOC(=O)C(=C)C,
6969,[Al+3].[CH2-]C.[CH2-]C.[CH2-]C,
6970,CCB(CC)CC,
6971,CCC(CC)CO,
6972,CCC(C=O)CC,
6973,OCC1CCCO1,
6974,OCc1ccco1,
6975,O=Cc1ccco1,
6976,SCc1ccco1,
6977,O=Cc1cccs1,
6978,O=[As](O)(O)c1ccccc1,
6979,CC(C)(C)c1ccccc1,
6980,ClC(Cl)(Cl)c1ccccc1,
6981,FC(F)(F)c1ccccc1,
6982,O=S(=O)(Cl)c1ccccc1,
6983,NS(=O)(=O)c1ccccc1,
6984,O=S(=O)(O)c1ccccc1,
6985,Cl[Si](Cl)(Cl)c1ccccc1,
6986,O=[As](O)(O)c1ccc(O)cc1,
6987,FC(F)(F)c1cccc(Cl)c1,
6988,Nc1cccc(C(F)(F)F)c1,
6989,Oc1cccc(C(F)(F)F)c1,
6990,Nc1cccc(S(N)(=O)=O)c1,
6991,Cc1cc(C)cc(C(C)(C)C)c1,
6992,Cc1cc(C(C)(C)C)ccc1O,
6993,CC(C)(C)c1ccc(O)c(Cl)c1,
6994,CC(C)(C)c1ccc(O)c(O)c1,
6995,CS(=O)(=O)c1ccc(O)c(N)c1,
6996,O=S(=O)(Cl)c1ccc(Cl)c(Cl)c1,
6997,Cc1cc(S(=O)(=O)O)ccc1N,
6998,Nc1cc(S(=O)(=O)O)ccc1O,
6999,O=[N+]([O-])c1cccc(C(F)(F)F)c1,
7000,O=[N+]([O-])c1cccc(S(=O)(=O)O)c1,
7001,O=S(=O)(O)c1cccc(S(=O)(=O)O)c1,
7002,Nc1ccc([As](=O)(O)O)cc1,
7003,Cc1ccc(C(C)(C)C)cc1,
7004,CC(C)(C)[C@H]1CC[C@@H](O)CC1,
7005,CC(C)(C)C1CCC(=O)CC1,
7006,CC(C)(C)c1ccc(O)cc1,
7007,FC(F)(F)c1ccc(Cl)cc1,
7008,CS(=O)(=O)c1ccc(Cl)cc1,
7009,O=S(=O)(Cl)c1ccc(Br)cc1,
7010,Cc1ccc(S(=O)(=O)Cl)cc1,
7011,O=S(=O)(Cl)c1ccc(Cl)cc1,
7012,O=S(=O)(Cl)c1ccc(I)cc1,
7013,O=S(=O)(O)c1ccc(Cl)cc1,
7014,COc1ccc(S(=O)(=O)Cl)cc1,
7015,CCc1ccc(S(=O)(=O)O)cc1,
7016,CC(C)(C)c1ccc(C(=O)O)cc1,
7017,O=[N+]([O-])c1ccc(S(=O)(=O)Cl)cc1,
7018,O=C1CC[C@@H](C(=O)O)N1,
7019,CC(C)c1ccccc1,
7020,C=C(C)c1ccccc1,
7021,CC(N)c1ccccc1,
7022,CC(O)c1ccccc1,
7023,CC(=O)c1ccccc1,
7024,ClC(Cl)c1ccccc1,
7025,O=C(Cl)c1ccccc1,
7026,O=C(O)C1CCCCC1,
7027,O=C(S)c1ccccc1,
7028,CN(C)C1CCCCC1,
7029,O=[N+]([O-])c1ccccc1,
7030,CC(=O)c1cccc(N)c1,
7031,Cc1cccc(C(=O)O)c1,
7032,Nc1cccc(C(=O)O)c1,
7033,O=C(O)c1cccc(O)c1,
7034,CN(C)c1cccc(O)c1,
7035,Cc1cccc([N+](=O)[O-])c1,
7036,Nc1cccc([N+](=O)[O-])c1,
7037,O=C(O)c1cc(O)cc(O)c1,
7038,O=C(O)c1cc(O)[nH]c(=O)c1,
7039,Cc1cc(C)cc([N+](=O)[O-])c1,
7040,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,
7041,COC(=O)c1cc(O)c(O)c(O)c1,
7042,O=[N+]([O-])c1cc(Br)c(O)c(Br)c1,
7043,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,
7044,O=C(O)c1cc(=O)cc(C(=O)O)o1,
7045,O=C(Cl)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,
7046,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,
7047,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,
7048,COC(=O)c1cccc(C)c1,
7049,CNCC(=O)c1ccc(O)c(O)c1,
7050,O=C(CCl)c1cccc([N+](=O)[O-])c1,
7051,C=C(C)C1CC=C(C)C(O)C1,
7052,C=C(C)C1CC=C(C)C(=O)C1,
7053,Cc1ccc([N+](=O)[O-])cc1C,
7054,Cc1cc([N+](=O)[O-])ccc1N,
7055,Cc1cc([N+](=O)[O-])ccc1O,
7056,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,
7057,Cc1ccc([N+](=O)[O-])cc1N,
7058,COc1ccc([N+](=O)[O-])cc1N,
7059,O=C(O)c1ccc([N+](=O)[O-])cc1Cl,
7060,O=Cc1cccc([N+](=O)[O-])c1,
7061,CC(C)c1cccc(C(C)C)c1,
7062,O=C(Cl)c1cccc(C(=O)Cl)c1,
7063,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,
7064,CCC(C)c1ccc(O)cc1,
7065,O=C(CBr)c1ccc(Br)cc1,
7066,COC(=O)c1ccc(C)cc1,
7067,COC(=O)c1ccc(O)cc1,
7068,CCOC(=O)c1ccc([N+](=O)[O-])cc1,
7069,CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,
7070,CC(C)[C@H]1CC[C@@H](C)CC1,
7071,CC1=CCC(C(C)C)C=C1,
7072,CC1=CCC(C(C)C)=CC1,
7073,CC1=CC=C(C(C)C)CC1,
7074,Cc1ccc(C(C)C)cc1,
7075,CC(C)c1ccc(N)cc1,
7076,CC(C)c1ccc(O)cc1,
7077,CC(=O)c1ccc(Br)cc1,
7078,CC(=O)c1ccc(Cl)cc1,
7079,CC(=O)c1ccc(N)cc1,
7080,CC(=O)c1ccc(O)cc1,
7081,Cc1ccc(C(=O)O)cc1,
7082,Cc1ccc(N(C)C)cc1,
7083,CN(C)c1ccc(N)cc1,
7084,Cc1ccc([N+](=O)[O-])cc1,
7085,O=[N+]([O-])c1ccc(Cl)cc1,
7086,Nc1ccc([N+](=O)[O-])cc1,
7087,COc1ccc(C(C)=O)cc1,
7088,COc1ccc(C(=O)Cl)cc1,
7089,COc1ccc(C(=O)O)cc1,
7090,CN(C)c1ccc(C=O)cc1,
7091,CCc1ccc([N+](=O)[O-])cc1,
7092,C=Cc1ccc([N+](=O)[O-])cc1,
7093,O=[N+]([O-])c1ccc(CCl)cc1,
7094,CNc1ccc([N+](=O)[O-])cc1,
7095,COc1ccc([N+](=O)[O-])cc1,
7096,CC(C)c1ccc(C(C)C)cc1,
7097,CC(=O)c1ccc([N+](=O)[O-])cc1,
7098,O=C(Cl)c1ccc(C(=O)Cl)cc1,
7099,O=C(O)c1ccc(C(=O)O)cc1,
7100,CN(C)c1ccc(N(C)C)cc1,
7101,CN(C)c1ccc([N+](=O)[O-])cc1,
7102,O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,
7103,O=C(O)c1ccc(C(=O)O)nc1,
7104,O=[N+]([O-])c1ccc(CCO)cc1,
7105,CCOc1ccc([N+](=O)[O-])cc1,
7106,O=[N+]([O-])c1ccc(SSc2ccc([N+](=O)[O-])cc2)cc1,
7107,CCN(CC)CCO,
7108,BrCc1ccccc1,
7109,C=CC1CC=CCC1,
7110,CCc1ccccc1,
7111,C=Cc1ccccc1,
7112,C=Cc1ccncc1,
7113,ClCc1ccccc1,
7114,NCc1ccccc1,
7115,N#Cc1ccccc1,
7116,N#Cc1ccncc1,
7117,OCC1CCCCC1,
7118,O=CC1CC=CCC1,
7119,SCc1ccccc1,
7120,OCc1cccnc1,
7121,[Cl][Hg][c]1ccccc1,
7122,O.[Hg][c]1ccccc1,
7123,[Cl-].[Mg+2].[c-]1ccccc1,
7124,CNC1CCCCC1,
7125,CNc1ccccc1,
7126,NNc1ccccc1,
7127,ON=C1CCCCC1,
7128,ONc1ccccc1,
7129,COc1ccccc1,
7130,CSc1ccccc1,
7131,C=Cc1ccccn1,
7132,N#Cc1ccccn1,
7133,CCc1ccccn1,
7134,OCC1CCCCO1,
7135,CCN1CCOCC1,
7136,O=NN1CCCCC1,
7137,C1CN2CCC1CC2,
7138,CC1(C)OCC(CO)O1,
7139,C=Cc1cccc(C)c1,
7140,COc1cccc(C)c1,
7141,CC(C)(O)Cc1ccccc1,
7142,O=S(=O)(O)Cc1ccccc1,
7143,O=S(=O)(O)NC1CCCCC1,
7144,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)N1C,
7145,CCCCCCCCCCCCNC(=O)C[N+](C)(C)Cc1ccccc1.[Cl-],
7146,CCCCCCCCCCCCNC(=O)C[N+](C)(C)Cc1ccccc1,
7147,[Al+3].[CH2-]C(C)C.[CH2-]C(C)C.[CH2-]C(C)C,
7148,CC(CN)OB(OC(C)CN)OC(C)CN,
7149,c1ccc(N=C(Nc2ccccc2)Nc2ccccc2)cc1,
7150,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,
7151,Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,
7152,CC(Oc1cccc(Cl)c1)C(=O)O,
7153,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,
7154,COc1cccc(Nc2ccccc2)c1,
7155,Clc1cccc(Nc2ccccc2)c1,
7156,Oc1cccc(Nc2ccccc2)c1,
7157,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,
7158,FC(F)(F)c1cccc(Nc2ccccc2)c1,
7159,O=NN1CN2CN(C1)CN(N=O)C2,
7160,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-],
7161,O=C(Nc1cccc(Cl)c1)OCC#CCCl,
7162,COc1cc(CC2=NCCN2)cc(OC)c1OC,
7163,OCCN(CCO)Cc1ccccc1,
7164,CCCC(CC(OCC)OCC)OCC,
7165,C=CCOc1nc(OCC=C)nc(OCC=C)n1,
7166,O=C1C(Cl)=CC(=NCl)C=C1Cl,
7167,CC(C=O)=Cc1ccccc1,
7168,CNC(C)CC1CCCCC1,
7169,COC(=O)Cc1ccccc1,
7170,CN(C)C(=O)Nc1ccccc1,
7171,C=C(C)C(=O)OC1CCCCC1,
7172,c1ccc(CC2OCCO2)cc1,
7173,Oc1ccc(Cc2ccccc2)cc1,
7174,Nc1ccc(Nc2ccccc2)cc1,
7175,Brc1ccc(Oc2ccccc2)cc1,
7176,Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,
7177,CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,
7178,O=[N+]([O-])c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,
7179,CCCCCCCCc1ccc(Nc2ccc(CCCCCCCC)cc2)cc1,
7180,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,
7181,COc1ccc(Nc2ccc(OC)cc2)cc1,
7182,NC(=O)Oc1ccc(Cc2ccccc2)cc1,
7183,CC(C)Nc1ccc(Nc2ccccc2)cc1,
7184,CC(C)Oc1ccc(Nc2ccccc2)cc1,
7185,c1ccc(/N=N/c2ccc(Nc3ccccc3)cc2)cc1,
7186,Clc1ccc(Cc2ccc(Cl)cc2)cc1,
7187,Nc1ccc(Cc2ccc(N)cc2)cc1,
7188,Nc1ccc(Oc2ccc(Cl)cc2)cc1,
7189,Nc1ccc(Oc2ccc(N)cc2)cc1,
7190,c1ccc(Cc2ccccc2)cc1,
7191,c1ccc(Cc2ccccn2)cc1,
7192,C1CCC(NC2CCCCC2)CC1,
7193,c1ccc(Oc2ccccc2)cc1,
7194,CCCCCC(=Cc1ccccc1)CO,
7195,CCCCCCC(C=O)=Cc1ccccc1,
7196,c1cc(OCC2CO2)cc(OCC2CO2)c1,
7197,CC(=O)CC(=O)Nc1ccc(Cl)cc1,
7198,CCOc1ccc(/N=C(\C)Nc2ccc(OCC)cc2)cc1,
7199,CCC(C)Nc1ccc(NC(C)CC)cc1,
7200,CCOC(=O)Cc1ccccc1,
7201,CCOC(=O)Nc1ccccc1,
7202,CC(=O)CC(=O)Nc1ccccc1,
7203,O=C(Cc1ccccc1)Cc1ccccc1,
7204,N/C(=N\c1ccccc1)Nc1ccccc1,
7205,O=C(Nc1ccccc1)Nc1ccccc1,
7206,O=C(Oc1ccccc1)Oc1ccccc1,
7207,O=C(O)CCC(=O)Nc1ccccc1,
7208,COc1ccc(COC(=O)Cc2ccccc2)cc1,
7209,CC(C)CCOC(=O)Cc1ccccc1,
7210,O=C(Cc1ccccc1)OCCc1ccccc1,
7211,CCc1cc(CC)cc(CC)c1,
7212,CCNc1cccc(C)c1,
7213,CC(=O)Nc1cccc(N)c1,
7214,CCCCCCCCCCCC[N+](C)(C)Cc1ccc(Cl)c(Cl)c1.[Cl-],
7215,CCCCCCCCCCCC[N+](C)(C)Cc1ccc(Cl)c(Cl)c1,
7216,O=C=Nc1ccc(Cl)c(Cl)c1,
7217,CNC(C)CC1CCCC1,
7218,ClCc1ccc(Cl)c(Cl)c1,
7219,COc1ccc(N)c(C)c1,
7220,[Fe+2].c1cc[cH-]c1.c1cc[cH-]c1,
7221,C1=CCC=C1,
7222,COc1ccc(OC)c(N)c1,
7223,CC(C)=CCC(CC(C)C)OCC=O,
7224,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,
7225,CCCN(CCC)CCC,
7226,C=CCN(CC=C)CC=C,
7227,OCCN(CCO)CCO,
7228,c1ccc2sc(SN3CCOCC3)nc2c1,
7229,CCCCN(CCO)CCO,
7230,CCCCN(CCO)CCCC,
7231,CCCCN(CCCC)CCCC,
7232,CCCCOP(OCCCC)OCCCC,
7233,CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC,
7234,NC(=O)CCc1ccccc1,
7235,O=[N+]([O-])C=Cc1ccccc1,
7236,[Hg+][c]1ccccc1.[O-]B(O)O,
7237,OB(O)O,
7238,[Hg+][c]1ccccc1,
7239,CC(O)CNC1CCCCC1,
7240,O=C(S)Cc1ccccc1,
7241,CC(C)(O)CCc1ccccc1,
7242,CC(=O)OC(C)(C)CCc1ccccc1,
7243,CCCCC(CC)CCC(C)O,
7244,CCCCC(CC)COC(C)=O,
7245,C=CC(=O)OCC(CC)CCCC,
7246,Oc1ccc(NCc2ccccc2)cc1,
7247,Oc1ccc(OCc2ccccc2)cc1,
7248,Clc1ccc(CSc2ccc(Cl)cc2)cc1,
7249,Nc1ccc(/N=N/c2ccc(O)cc2)cc1,
7250,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,
7251,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,
7252,COC(=O)CCc1ccccc1,
7253,COC(=O)C=Cc1ccccc1,
7254,CCC(=O)O.[Hg][c]1ccccc1,
7255,CC(C)C(=O)OCc1ccccc1,
7256,c1ccc(CCc2ccccc2)cc1,
7257,C1CN(SSN2CCOCC2)CCO1,
7258,CCOC(=O)C=Cc1ccccc1,
7259,CCCC(=O)OCc1ccccc1,
7260,CC(C)CC(=O)OCc1ccccc1,
7261,O=C(C=Cc1ccccc1)OCc1ccccc1,
7262,O=C(CCC(=O)OCc1ccccc1)OCc1ccccc1,
7263,CC(=O)OCCc1ccccc1,
7264,CC(C)C(=O)OCCc1ccccc1,
7265,c1ccc(CNCc2ccccc2)cc1,
7266,c1ccc(COCc2ccccc2)cc1,
7267,CCCC(=O)OCCc1ccccc1,
7268,O=C(C=Cc1ccccc1)OCCc1ccccc1,
7269,CC(=O)OCC=Cc1ccccc1,
7270,CCC(=O)OCC=Cc1ccccc1,
7271,CC(C)C(=O)OCCCc1ccccc1,
7272,CC(C)C(=O)OCC=Cc1ccccc1,
7273,CCCC(=O)OCC=Cc1ccccc1,
7274,CCCCNc1ccc(O)cc1,
7275,BrCCc1ccccc1,
7276,BrC=Cc1ccccc1,
7277,CCCc1ccccc1,
7278,CNCc1ccccc1,
7279,CCNc1ccccc1,
7280,O=CNc1ccccc1,
7281,O=C=Nc1ccccc1,
7282,S=C=Nc1ccccc1,
7283,CCOc1ccccc1,
7284,OCCc1ccccn1,
7285,CCOC1CCC=CO1,
7286,OCCN1CCNCC1,
7287,CC(=O)Cc1ccccc1,
7288,O=C(Cl)Cc1ccccc1,
7289,NC(=O)Cc1ccccc1,
7290,CN(C)Cc1ccccc1,
7291,CC(=O)Nc1ccc(Br)cc1,
7292,CC(=O)Nc1ccc(C)cc1,
7293,Cc1ccc(OC(=O)C(C)C)cc1,
7294,O=C(O)C(=O)Nc1ccc([N+](=O)[O-])cc1,
7295,CC(C)c1ccc(C(C)CC=O)cc1,
7296,CCCCCCC(C)Nc1ccc(NC(C)CCCCCC)cc1,
7297,CCCCCCCCCCCCCCCCCC(=O)Nc1ccc(O)cc1,
7298,COc1ccc(CC(=O)O)cc1,
7299,CC(=O)Nc1ccc([N+](=O)[O-])cc1,
7300,O=C=Nc1ccc(Cl)cc1,
7301,CCCCc1ccc(N)cc1,
7302,COc1ccc(COC(C)=O)cc1,
7303,CCOCCOC(=O)C=Cc1ccc(OC)cc1,
7304,OCC(O)COc1ccc(Cl)cc1,
7305,CC(=O)OCCc1ccc([N+](=O)[O-])cc1,
7306,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,
7307,CCCCCCCCCc1ccc(OCCO)cc1,
7308,CCCCCCCCCCCCc1ccc(N)cc1,
7309,CCCc1ccc(OC)cc1,
7310,CC=Cc1ccc(OC)cc1,
7311,CCCCC1CCC(=O)O1,
7312,CCCCc1ccccc1,
7313,ClCCCc1ccccc1,
7314,O=CCCc1ccccc1,
7315,O=COCc1ccccc1,
7316,CCCCCCCCC=CCCCCCCCC(=O)O.[Hg][c]1ccccc1,
7317,CCCCCC1CCC(=O)O1,
7318,O=COCCc1ccccc1,
7319,O=COCC=Cc1ccccc1,
7320,c1ccc(OCCOc2ccccc2)cc1,
7321,CCCCCCCC1CCC(=O)O1,
7322,OCCOCCOc1ccccc1,
7323,CCCCCCCCCCc1ccccc1,
7324,CCCCCCCCCCCC[n+]1ccccc1.[Cl-],
7325,CCCCCCCCCCCC[n+]1ccccc1,
7326,CCCCC(CC)CN,
7327,CCCCC(CC)CO,
7328,Cc1ccc(CBr)cc1,
7329,Cc1ccc(CCl)cc1,
7330,ClCc1ccc(Cl)cc1,
7331,Cc1ccc(C#N)cc1,
7332,Cc1ccc(C=O)cc1,
7333,O=Cc1ccc(Cl)cc1,
7334,CCC1CCC(C)NC1,
7335,CCc1ccc(C)nc1,
7336,O=Nc1ccc(O)cc1,
7337,COc1ccc(Br)cc1,
7338,COc1ccc(C)cc1,
7339,COc1ccc(N)cc1,
7340,CC(C)COC(=O)CCc1ccco1,
7341,CCc1ccc(CC)cc1,
7342,OCC1CCC(CO)CC1,
7343,CN(C)c1ccc(N)cc1.Cl,
7344,O=Nc1ccc(NO)cc1,
7345,COc1ccc(CO)cc1,
7346,CCN(CC)CCCC(C)=O,
7347,CCN(CC)CC#CCN(CC)CC,
7348,NCCc1ccn[nH]1,
7349,CCCC1CCC(=O)O1,
7350,CC(N)CC1CCCC1,
7351,CCCCCCCCCCCCCCCCCC1=NCCN1,
7352,CCCC(C)CO,
7353,C#CC(O)CCC,
7354,COC(=O)CC#N,
7355,CCOC(=O)CBr,
7356,CCOC(=O)CC,
7357,C=COC(=O)CC,
7358,CCOC(=O)CCl,
7359,CCOC(=O)NC,
7360,CCC(C)CC(C)N,
7361,CCC(C)CC(C)=O,
7362,CCC(C)CC(=O)O,
7363,CC(CC(C)C)=NO,
7364,COC(=O)CC(C)=O,
7365,CCC(C)OC(C)=O,
7366,CC(C)OC(=O)CCl,
7367,CC(C)CC(C)OC(=O)C=CC(=O)OC(C)CC(C)C,
7368,CCOC(=O)CC(=O)OCC,
7369,CCCC(=O)OCC,
7370,CCOC(=O)CC#N,
7371,CCOC(C)OCC,
7372,CCOC(=O)OCC,
7373,CN(CCO)CCO,
7374,O=C1CCCCCN1,
7375,CC(C)OC(=O)OOC(=O)OC(C)C,
7376,CCCOC(=O)CCC,
7377,Cc1ccc(O)c(C)c1,
7378,CCC(=O)OCCC(C)C,
7379,CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC,
7380,CCCCOC(=O)C=CC(=O)OCCCC,
7381,CCCCCC(=O)OCC(C)C,
7382,CC(C)COC(=O)CCCCCCCC(=O)OCC(C)C,
7383,CN(CCCN)CCCN,
7384,CC(C)=CCCC(C)CCOC=O,
7385,CC(C)=CCCC(C)=CCOC=O,
7386,CC(=O)OCC=C(C)CCC=C(C)C,
7387,C=C(C)CCCC(C)CCOC(=O)CC,
7388,CCC(=O)OCC=C(C)CCC=C(C)C,
7389,CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCC,
7390,CCCCOC(=O)CCCCC(=O)OCCCC,
7391,CCCCCCCCCCCC1CCC(=O)O1,
7392,CCCCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCCCC,
7393,CCCCCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCCCCC,
7394,CCCCCCCCCCCCCCCCCC(=O)OCCOCCO,
7395,CCCCCCC(O)CCCCCCCCCCC(=O)O,
7396,CCCOC(=O)CCCCC(=O)OCCC,
7397,CCCCC(CC)CNCC(CC)CCCC,
7398,CC(C)CCCC(C)CCO,
7399,CC(C)=CCC[C@H](C)CCO,
7400,CC(C)=CCCC(C)CC=O,
7401,CCCC(=O)OCCC(C)C,
7402,CCCC(=O)OCC=C(C)CCC=C(C)C,
7403,CCCCCCC(=O)OCC,
7404,CCCC(=O)OC(=O)CCC,
7405,CCCCCCCC(=O)OCC,
7406,CCCCCCCCCCCC(=O)OCC,
